user_id,target_index,reason,confidence,n_raw,n_val,changed_flag,n_removed,n_added,jaccard,gt_match_raw,gt_match_val,gt_match_delta,act_raw,act_val,act_delta,spec_raw,spec_val,spec_delta,spec_removed,spec_survived,removed_concepts,added_concepts
AE27PRNS4NO7OAROH5Q6H5HKSILQ,66,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,4.2828,3.5909,-0.6919,4.9746,3.5909,category:music_videos_&_concerts,
AE27QAUZVFLTO45RXMRTPP3YE5XA,13,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0612,0.0,-7.0612,7.0612,0.0,"category:arts,_entertainment,_and_culture;category:bold",
AE27R3FQXXI7LHKVJAFFHEUC5RXQ,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,5.2799,4.3801,-0.8997,6.1796,4.3801,category:eerie,
AE27RQH6535SCWKYLFWYL4D36L2Q,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.1272,4.8732,-0.254,5.3812,4.8732,category:musicals,
AE27SFHFXCIVHCVERNOKK4FDDZFQ,10,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,5.0538,4.098,-0.9558,6.0095,4.098,category:foreign_films,
AE27SVEWPJVYR6DEFZINHGH4DYIQ,5,exploration,0.65,2,1,1,1,0,0.5,0.5,1.0,0.5,2.5,5.0,2.5,4.8697,2.8168,-2.053,6.9227,2.8168,category:military_and_war,
AE27TCFXFBI6HVECLNZLU6BW4XSA,6,exploration,0.75,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4261,0.0,-5.4261,5.4261,0.0,category:christmas;category:holidays_&_seasonal,
AE27TVP4POALM235GZD4343A2HBQ,10,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9613,0.0,-5.9613,5.9613,0.0,category:award_winners_in_movies_&_tv;category:special_interests,
AE27VSGBAG2RDNRBKC4FRNZJAF3Q,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.4277,3.9821,-0.4456,4.8732,3.9821,category:animation,
AE27VWZJJ7VKJXRZC7W7MHUBNTGA,10,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,4.0,8.0,4.0,3.6547,2.5241,-1.1307,4.7854,2.5241,category:fantasy,
AE27W4SAE2LM2NFGUU4IRUP6EE3A,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,5.6374,2.8168,-2.8207,8.4581,2.8168,category:outrageous,
AE27X4GYC7O3LQEC4Y3J7RZVVKNA,9,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7946,0.0,-5.7946,5.7946,0.0,category:cerebral;category:compelling,
AE27X6GQZOMGUPHPTXQWFO6DT3MA,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2213,0.0,-6.2213,6.2213,0.0,category:romance;category:strange,
AE27XQRG4MDYYVBFK2DE7CTQARMA,5,exploration,0.65,3,2,1,1,0,0.6667,0.0,0.0,0.0,0.6667,1.0,0.3333,4.3685,3.9225,-0.4459,5.2604,3.9225,category:bbc,
AE27YARQ2Y3PJGLZ2M2YM3FQ3Z3Q,13,exploration,0.65,3,2,1,1,0,0.6667,0.0,0.0,0.0,2.0,3.0,1.0,4.1581,3.8445,-0.3136,4.7854,3.8445,category:fantasy,
AE2A3EZJXP3QFLPJHT2PR5LX3XQA,10,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7946,0.0,-5.7946,5.7946,0.0,category:cerebral;category:compelling,
AE2A3IE3FVA7LA22YD4NXU7QPDYQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,6.356,3.9821,-2.374,8.73,3.9821,category:imaginative,
AE2A3PZDXIJMEP22Y5RMRC2DT2WA,35,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,6.7135,7.0777,0.3642,6.3493,7.0777,category:inspiring,
AE2A3WTEPJ2GYCV4XN3TQOT7642A,15,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,5.8917,3.9821,-1.9096,7.8013,3.9821,category:made-for-tv_movies,
AE2A4LXTCND5Q4H35KCJCU7B7GQA,11,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.3178,4.3801,-0.9377,6.2556,4.3801,category:historical,
AE2A4Q2326NEZSGOADAIYG5KPXTQ,8,exploration,0.65,3,1,1,2,0,0.3333,0.0,0.0,0.0,1.6667,5.0,3.3333,4.6214,3.0693,-1.5521,5.3975,3.0693,category:fantasy;category:foreign_films,
AE2A542I7JVYWVEZJMQZEBD6SDKA,17,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,5.1571,3.8804,-1.2766,6.4337,3.8804,category:dark,
AE2A5KIAWXSQHKAYMBBHBDFBICPA,12,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.5,7.0,3.5,4.9701,3.5909,-1.3792,6.3493,3.5909,category:inspiring,
AE2A6AWKZOC7HAGPEPG4LXRDZKVQ,20,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,4.0,8.0,4.0,4.2751,2.5241,-1.751,6.0261,2.5241,category:classics,
AE2A6B2UZRICLUXJTK43IP3UHD7A,37,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3038,0.0,-7.3038,7.3038,0.0,category:award_winners_in_movies_&_tv;category:oscar_central,
AE2A6XHQFDJM5LZU5KTX4WSV7OCQ,6,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5556,0.0,-7.5556,7.5556,0.0,category:award_winners_in_movies_&_tv;category:past_oscar_winners,
AE2A7LCPBR6YUPM5G5FEQSLE6LXQ,7,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.9564,4.3801,-0.5762,5.5326,4.3801,category:adventure,
AE2AASF7MHLD5SGHV7NSPXHKHN3A,7,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8092,0.0,-8.8092,8.8092,0.0,category:golden_globe_central;category:past_golden_globe_winners,
AE2ABSGAWRQE5EG5XLANYXHGDNZA,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3439,0.0,-4.3439,4.3439,0.0,category:action;category:science_fiction,
AE2ADL7OHKPKPNWDZ2TCR4PBLQ4A,11,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6514,0.0,-5.6514,5.6514,0.0,category:military_and_war;category:suspense,
AE2ADUBP6MSJNO2QUYWRUWEPPFFA,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,4.0,8.0,4.0,3.5257,3.0693,-0.4564,3.9821,3.0693,category:science_fiction,
AE2ADVYKSEIEYUGXEP4PY3RI4XEQ,10,exploration,0.65,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0865,0.0,-6.0865,6.0865,0.0,category:unscripted,
AE2AEZGT7GHKX4QFHWRDJNR6ZCLQ,6,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.419,0.0,-7.419,7.419,0.0,category:adventure;category:exotic,
AE2AF4BE2JBBMCFTODIBXKQ5JCRQ,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.1192,5.5326,0.4134,4.7058,5.5326,category:action,
AE2AGEVHRHNJZHSOKOAJKJLWP7UQ,15,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3024,0.0,-6.3024,6.3024,0.0,category:art_house_&_international;category:united_kingdom,
AE2AGL5CIUG4TEWGSMPPF4YJJASA,16,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,3.8011,2.8168,-0.9843,4.7854,2.8168,category:fantasy,
AE2AGP2XXBEGDMTXZRG2KLUSAHYQ,30,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3337,0.0,-8.3337,8.3337,0.0,category:emmy_central;category:emmy_nominees,
AE2AHBOVJYT4SGOOV6YLX5M25DDA,34,exploration,0.65,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.762,0.0,-6.762,6.762,0.0,category:frightening,
AE2AICTRZNYGMOPYVDHBQQKRYB4A,12,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,4.5554,3.5909,-0.9645,5.5199,3.5909,category:special_interest,
AE2AITBGJQXO2GYUSLOAVTMNNEXA,10,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6578,0.0,-7.6578,7.6578,0.0,category:faith_and_spirituality;category:western,
AE2AJBMEFO4IJJSJH5CO3T5KYPDA,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.9921,4.3801,-0.612,5.6041,4.3801,category:cerebral,
AE2AKJPYFGWXBPL6WRV3VGI5IAGQ,53,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,6.212,5.5012,-0.7108,6.9227,5.5012,category:award_winners_in_movies_&_tv,
AE2ALXWEFZJFCJG34GLQRWZWUGJA,11,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,4.5,9.0,4.5,4.9042,2.8168,-2.0875,6.9917,2.8168,category:feel-good,
AE2AMC7C3THUHIKVCICFVT2YMI3Q,24,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,4.1303,3.8804,-0.2499,4.3801,3.8804,category:suspense,
AE2AOTOY5CA4DENRZW5BUWEF43MQ,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.3439,4.7058,0.3618,3.9821,4.7058,category:science_fiction,
AE2AQFQL234ZQEBYCH3QAXCH5KAA,10,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2609,0.0,-5.2609,5.2609,0.0,category:holidays_&_seasonal;category:mystery_&_thrillers,
AE2ASC5XZCXF5K6YYEFNYNPACF4A,8,exploration,0.65,3,2,1,1,0,0.6667,0.3333,0.5,0.1667,2.6667,4.0,1.3333,4.075,3.3994,-0.6756,5.4261,3.3994,category:christmas,
AE2ASCPQCWKPNENSZF7V5XROF4XA,9,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,3.9562,2.8168,-1.1395,5.0957,2.8168,category:mystery_&_thrillers,
AE2AUQYASVXHGASHEXAEMQLS24OA,15,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0375,0.0,-7.0375,7.0375,0.0,category:frightening;category:serious,
AE2AX742QIHXQVVECKRTMR6HGPNA,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.1303,4.3801,0.2499,3.8804,4.3801,category:horror,
AE2AZKAOS224EBENDOHJQR4KN5UA,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,6.4926,3.7852,-2.7074,9.2,3.7852,category:disney_channel_original_movies,
AE2B3EUBICC6TIRSCGU5JY36VGIQ,7,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0544,0.0,-6.0544,6.0544,0.0,category:emotional;category:inspiring,
AE2B4KKNG57ZASGNS7GWYRJQ3RJA,16,exploration,0.55,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.3487,5.8241,0.4754,4.8732,5.8241,category:animation,
AE2B5XHOWRT4KCBMTZLZGUTZCGOA,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,6.6168,5.2575,-1.3594,7.9762,5.2575,category:young_adult_audience,
AE2B7GLTGTCFXYI2BMI3EM6L6L6A,12,exploration,0.65,3,2,1,1,0,0.6667,0.0,0.0,0.0,5.0,7.5,2.5,4.9651,4.3315,-0.6336,6.2322,4.3315,category:charming,
AE2BALS6FFUZ3DPMCJNKC2NUVNQA,17,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,4.788,3.5909,-1.1971,5.9851,3.5909,category:compelling,
AE2BB26NBURYOPZVKG6ZRWYRXDSQ,17,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,3.8011,2.8168,-0.9843,4.7854,2.8168,category:fantasy,
AE2BB3Y6UDEVLLKKBBCBHIHUXS7Q,18,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,6.8051,5.6041,-1.201,8.0061,5.6041,category:beautiful,
AE2BCK3BPLEG5UAA4GQOUGMETILA,6,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7107,0.0,-6.7107,6.7107,0.0,category:gritty;category:military_and_war,
AE2BDMFHOX55T7V5FRDQQLITJRUA,10,exploration,0.75,3,2,1,1,0,0.6667,0.6667,1.0,0.3333,1.6667,2.5,0.8333,4.5531,4.4417,-0.1114,4.7758,4.4417,category:exercise_&_fitness,
AE2BE67IZUBNZ5XYNIEIIA4CUUKQ,17,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,6.2907,6.2322,-0.0586,6.3493,6.2322,category:inspiring,
AE2BECL5BOJTHXRHORLJ3X7W4BUA,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.4277,3.9821,-0.4456,4.8732,3.9821,category:animation,
AE2BFUVRLK7S24PBVXRRHM6CNYFQ,12,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8734,0.0,-4.8734,4.8734,0.0,category:action;category:sports,
AE2BGGPZZWVEYPWXG4JDSLHXFZJA,5,exploration,0.65,3,0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.527,0.0,-7.527,7.527,0.0,category:emmy_central;category:emmy_nominees;category:hbo,
AE2BH7Z4M243LVUXAFCCNPBW2HEA,14,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.5,7.0,3.5,4.9472,2.8168,-2.1305,7.0777,2.8168,category:military_&_war,
AE2BIN2AUSX3BEBIZMULU3VV5CMQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,5.1426,2.8168,-2.3258,7.4684,2.8168,category:playful,
AE2BISFHJQKZVEDKBHEHZJSWZIMQ,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.5429,4.3801,-0.1628,4.7058,4.3801,category:action,
AE2BJIXRVHGJM4ZT5N4DVXV67BMA,7,exploration,0.65,3,2,1,1,0,0.6667,0.3333,0.5,0.1667,4.0,6.0,2.0,3.8251,3.301,-0.5241,4.8732,3.301,category:animation,
AE2BJR73BXF7USGJETM7RNSC52IQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.8387,3.5909,-1.2478,6.0865,3.5909,category:unscripted,
AE2BPAKC2Q52J3NSPVXNQJGPRFJA,7,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7496,0.0,-6.7496,6.7496,0.0,category:dreamlike;category:international,
AE2BQGKMJ3373AKMLBTTOTYUPLFA,9,exploration,0.75,3,1,1,2,0,0.3333,0.0,0.0,0.0,1.3333,4.0,2.6667,4.8791,3.7852,-1.0939,5.4261,3.7852,category:christmas;category:holidays_&_seasonal,
AE2BQMZJTAZJQOHZR3VBKGDT66KQ,33,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8964,0.0,-6.8964,6.8964,0.0,category:gentle;category:touching,
AE2BQNU754ADRKXLT3672W4URPWQ,14,exploration,0.65,3,2,1,1,0,0.6667,0.0,0.0,0.0,2.0,3.0,1.0,4.3978,3.5837,-0.8142,6.0261,3.5837,category:classics,
AE2BR5KVBCYRPJOE5QIJA522WD6A,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.2954,3.5909,-0.7045,4.9998,3.5909,category:special_interests,
AE2BRDLX7UAUQSPTFA62KF2DJ7NA,14,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,6.0323,5.0729,-0.9594,6.9917,5.0729,category:feel-good,
AE2BREJUIDBQ23W6BK6CGXX5MCPQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.9921,4.3801,-0.612,5.6041,4.3801,category:cerebral,
AE2BREQMQ25X6V7RQXW5YFDHGLOA,5,exploration,0.65,3,0,1,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8634,0.0,-7.8634,7.8634,0.0,category:award_winners_in_movies_&_tv;category:emmy_central;category:emmy_nominees,
AE2BRVYXEYOSNJTGCZST2XKLRM2Q,9,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.4417,4.7854,0.3437,4.098,4.7854,category:science_fiction_&_fantasy,
AE2BT2NM6KZNOMYXUOXUWIZ46YDQ,11,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3487,0.0,-5.3487,5.3487,0.0,category:animation;category:kids,
AE2BU2LZYSSRXILCBCSNW2WOAPBQ,16,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,5.1826,4.3801,-0.8025,5.9851,4.3801,category:compelling,
AE2BUCPKSING6VGCEM4TCUXIHDKQ,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4261,0.0,-5.4261,5.4261,0.0,category:christmas;category:holidays_&_seasonal,
AE2BV6AIHWYO235XFMIYTQT63U3Q,16,exploration,0.75,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7675,0.0,-7.7675,7.7675,0.0,category:award_winners_in_movies_&_tv;category:oscar_nominees,
AE2BWFJKBUKBBGXUMLWXOYF4DOHA,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8985,0.0,-4.8985,4.8985,0.0,category:action_&_adventure;category:reality_tv,
AE2BWGNMRS7MBWBBW47G4OPDYZKQ,9,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5588,0.0,-6.5588,6.5588,0.0,category:atmospheric;category:cerebral,
AE2BXJSZQSVFYXQYZ365VUATCVVQ,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.3204,2.8168,-1.5037,5.8241,2.8168,category:kids,
AE2BXXKIWRNBBXQNR7ZWO4ZQRMKQ,18,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,4.2043,3.0693,-1.135,5.3393,3.0693,category:anime_&_manga,
AE2BZAGC2PX6SNXUZITXYNKF35IA,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4261,0.0,-5.4261,5.4261,0.0,category:christmas;category:holidays_&_seasonal,
AE2C2I3M3O72PSHBH2KTJCXCRFDA,21,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.5,5.0,2.5,5.354,3.7852,-1.5687,6.9227,3.7852,category:award_winners_in_movies_&_tv,
AE2C2VY5EAJIBGDIJKCHLSDZFCFQ,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,6.2613,2.5241,-3.7372,9.9985,2.5241,category:tv_news_programming,
AE2C3VKRAX6GXOZR2MWFTJ5EX2ZA,6,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,4.8387,3.5909,-1.2478,6.0865,3.5909,category:unscripted,
AE2C4IIDPJ4ODEUKG436S6YG5N4A,16,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0867,0.0,-6.0867,6.0867,0.0,category:inspiring;category:kids,
AE2C53I5JFOSTOTQP4G56GCXHC5A,33,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8965,0.0,-6.8965,6.8965,0.0,category:coarse;category:frightening,
AE2C625XNDJ6MJKULVVCLXLVTTCA,7,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7561,0.0,-8.7561,8.7561,0.0,category:lifetime_original_movies;category:made-for-tv_movies,
AE2C66YSPZN4Y6QBIB2QMOO54BRA,7,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,5.1188,3.9821,-1.1367,6.2556,3.9821,category:historical,
AE2C6F4VDO4OCBB2YG6OTEUTE6WQ,6,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4261,0.0,-5.4261,5.4261,0.0,category:christmas;category:holidays_&_seasonal,
AE2C6PUO4XT3AL56CNQFHJGYBQWA,11,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,3.0,6.0,3.0,3.7826,2.5241,-1.2585,5.0411,2.5241,category:sports,
AE2C7XIROL4MSD7BL7LZLLEMZX4Q,17,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,5.3178,4.3801,-0.9377,6.2556,4.3801,category:historical,
AE2CAF3MVQRCNDIOPZPURD76ZO7A,5,exploration,0.55,2,1,1,1,0,0.5,0.5,1.0,0.5,2.0,4.0,2.0,4.4651,3.5909,-0.8742,5.3393,3.5909,category:anime_&_manga,
AE2CCKZ737ABNNWFOCHRZONIC4UA,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,4.6908,3.8804,-0.8104,5.5012,3.8804,category:westerns,
AE2CCUF73SZZB2ADDBB3GTN7JHSQ,8,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9959,0.0,-5.9959,5.9959,0.0,category:charming;category:emotional,
AE2CDFS4ZYRO6T4WF6SAXGZQBKBA,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,4.1303,3.8804,-0.2499,4.3801,3.8804,category:suspense,
AE2CDSLPCGDWLSCHPEDBXAZIXAUA,10,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.5,3.0,1.5,4.9359,3.7852,-1.1506,6.0865,3.7852,category:unscripted,
AE2CDU6LKVRWT7IUBMFKB4TXSVTA,18,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,6.7516,6.0865,-0.6651,7.4166,6.0865,category:music_videos_and_concerts,
AE2CFNUHG5DK6TQB23FOSUEQCFUQ,8,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,4.3204,2.8168,-1.5037,5.8241,2.8168,category:kids,
AE2CG6FBSTCOLOCA2HCFW3XEQZJQ,14,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,6.5,13.0,6.5,4.747,2.5241,-2.223,6.97,2.5241,category:western,
AE2CGE7ZAG67X53IX3NBVGREVKDQ,19,exploration,0.75,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7448,0.0,-5.7448,5.7448,0.0,category:charming;category:romance,
AE2CJQBSSSAWNVJVTGWIQABWUSDA,5,exploration,0.65,3,2,1,1,0,0.6667,0.0,0.0,0.0,2.6667,4.0,1.3333,4.075,3.3994,-0.6756,5.4261,3.3994,category:holidays_&_seasonal,
AE2CK2V5AQ7JQYNRAPCXY4PRFQJA,5,exploration,0.55,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9489,0.0,-7.9489,7.9489,0.0,category:serious;category:thoughtful,
AE2COYIMUYCKGDQTZLB3UBFKT63A,38,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,4.0,8.0,4.0,5.1042,2.8168,-2.2875,7.3917,2.8168,category:mother's_day_gift_ideas_in_movies_&_tv,
AE2CPI4VSCE27CEHD4INSZO2ND3Q,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.8387,3.5909,-1.2478,6.0865,3.5909,category:unscripted,
AE2CRVFH24UYBAIGYMXKT3XAZXJQ,36,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,3.4273,3.0693,-0.358,3.7852,3.0693,category:kids_&_family,
AE2CRVY6ERIVT65RUSRAVBHWSHRQ,19,exploration,0.65,3,2,1,1,0,0.6667,0.3333,0.5,0.1667,3.3333,5.0,1.6667,4.5277,3.3301,-1.1975,6.9227,3.3301,category:award_winners_in_movies_&_tv,
AE2CST32K6QQFHQMZ4ZR3O3I45OQ,5,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4261,0.0,-5.4261,5.4261,0.0,category:christmas;category:holidays_&_seasonal,
AE2CT73XXK7AOUNS4WIMWFSVFSSQ,12,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,4.4766,3.8804,-0.5962,5.0729,3.8804,category:musicals_&_performing_arts,
AE2CUBSQ2HBH6I5F7QCKPRWUR44Q,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,5.9172,2.8168,-3.1005,9.0177,2.8168,category:nostalgic,
AE2CVMYYXBXCPZ7ZECWLLCU4DV4Q,11,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7448,0.0,-5.7448,5.7448,0.0,category:charming;category:romance,
AE2CX47SUWGTGBNPPYMAFVPM3BKQ,15,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,2.0,4.0,2.0,4.1811,3.9821,-0.199,4.3801,3.9821,category:suspense,
AE2CX4QKRAOAI32IR6B4VYGMMACA,20,exploration,0.65,3,2,1,1,0,0.6667,0.0,0.0,0.0,3.3333,5.0,1.6667,3.2403,2.6704,-0.5699,4.3801,2.6704,category:suspense,
AE2CXEPBQQIE3Y5CZ7PXBJ6LPY2A,5,exploration,0.65,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,5.2831,3.5909,-1.6922,6.9754,3.5909,category:mystery_&_suspense,
AE2CZH44VUZ2Q2X5EUMTBWQHX3PA,11,exploration,0.75,2,1,1,1,0,0.5,0.0,0.0,0.0,1.0,2.0,1.0,4.316,3.5909,-0.7251,5.0411,3.5909,category:sports,
AE2D27H33MB7LG6R5TIYUXRPUK7Q,9,exploration,0.65,2,0,1,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6514,0.0,-5.6514,5.6514,0.0,category:military_and_war;category:suspense,
